1999.963321;-17.08;-16.16
1999.990488;-17.64;-16.62
2000.017605;-19.69;-17.1
2000.044697;-18.72;-17.64
2000.071789;-18.43;-18.16
2000.098881;-22.2;-18.56
2000.125973;-23.02;-18.96
2000.153065;-19.67;-18.99
2000.180157;-19.81;-18.92
2000.207249;-21.86;-18.93
2000.234341;-18.39;-19.23
2000.261433;-23.71;-19.87
2000.288525;-23.62;-20.62
2000.315617;-22.55;-21.2
2000.342709;-24.39;-21.53
2000.369801;-23.34;-21.66
2000.396892;-23.25;-21.81
2000.423984;-23.41;-21.82
2000.451076;-24.37;-21.85
2000.478168;-24.96;-21.65
2000.50526;-22.96;-21.22
2000.532352;-21.11;-20.51
2000.559444;-20.71;-19.46
2000.586536;-23.26;-18.13
2000.613628;-19.42;-16.67
2000.64072;-14.49;-15.05
2000.667812;-17.05;-13.66
2000.694904;-15.89;-12.09
2000.721996;-11.12;-10.8
2000.749088;-8.72;-9.34
2000.776179;-8.06;-8.63
2000.803271;-10.85;-8.62
2000.830363;-2.22;-9.31
2000.857455;-10.09;-10.67
2000.884547;-13.39;-11.84
2000.911639;-14.72;-13.08
2000.938731;-18.29;-14.05
2000.965823;-18.54;-14.67
2000.992915;-15.78;-14.83
2001.020062;-17.09;-15.08
2001.047228;-16.36;-15.11
2001.074394;-17.44;-15.06
2001.10156;-16.6;-14.89
2001.128726;-19.09;-14.61
2001.155892;-15.21;-14.31
2001.183059;-12.22;-14.13
2001.210225;-19.43;-14.14
2001.237391;-15.72;-14.11
2001.264557;-16.68;-14.19
2001.291723;-14.1;-14.43
2001.318889;-15.95;-14.91
2001.346055;-18.61;-15.54
2001.373222;-19.04;-16.08
2001.400388;-19.29;-16.27
2001.427554;-19.32;-15.94
2001.45472;-19.68;-15.07
2001.481886;-15.26;-13.88
2001.509052;-12.71;-12.67
2001.536218;-11.95;-11.65
2001.563385;-15.73;-10.77
2001.590551;-10.85;-9.87
2001.617717;-12.25;-8.77
2001.644883;-10.33;-7.42
2001.672049;-8.28;-5.96
2001.699215;-5.34;-4.66
2001.726382;-4.13;-3.85
2001.753548;-2.11;-3.69
2001.780714;-6.49;-4.09
2001.80788;-10.38;-4.76
2001.835046;-6.54;-5.54
2001.862212;-5.27;-6.46
2001.889378;-10.35;-7.55
2001.916545;-11.88;-8.7
2001.943711;-13.65;-9.67
2001.970877;-12.82;-10.35
2001.998043;-11.38;-10.73
2002.025209;-15.75;-10.86
2002.052375;-13.69;-10.81
2002.079542;-10.58;-10.7
2002.106708;-13.01;-10.68
2002.133874;-13.63;-10.87
2002.16104;-10.63;-11.2
2002.188206;-16.32;-11.56
2002.215372;-15.13;-11.79
2002.242538;-14.21;-11.89
2002.269705;-11.72;-11.99
2002.296871;-15.56;-12.18
2002.324037;-14.3;-12.45
2002.351203;-16.2;-12.73
2002.378369;-14.54;-12.93
2002.405535;-14.64;-12.96
2002.432702;-17.67;-12.68
2002.459868;-16.52;-11.95
2002.487034;-11.76;-10.77
2002.5142;-12.61;-9.25
2002.541366;-10.07;-7.55
2002.568532;-8.29;-5.83
2002.595698;-5.84;-4.28
2002.622865;-2.3;-3.06
2002.650031;-5.28;-2.18
2002.677197;-4.63;-1.52
2002.704363;-3.04;-0.9
2002.731529;-2.15;-0.22
2002.758695;-3.38;0.47
2002.785861;-1.23;1.02
2002.813028;3.38;1.21
2002.840194;-1.91;0.85
2002.86736;-1.73;-0.04
2002.894526;-2.44;-1.28
2002.921692;-6.58;-2.62
2002.948858;-7.06;-3.84
2002.976025;-6.66;-4.74
2003.003191;-9.43;-5.17
2003.030357;-11.7;-5.09
2003.057523;-4.7;-4.71
2003.084689;-5.3;-4.41
2003.111855;-3.47;-4.47
2003.139021;-9.51;-4.86
2003.166188;-9.39;-5.27
2003.193354;-8.48;-5.5
2003.22052;-7.26;-5.59
2003.247686;-7.75;-5.71
2003.274852;-7.25;-6.01
2003.302018;-8.98;-6.5
2003.329185;-10.43;-7.07
2003.356351;-10.39;-7.61
2003.383517;-10.39;-8.04
2003.410683;-10.57;-8.32
2003.437849;-13.18;-8.36
2003.465015;-10.38;-8.08
2003.492181;-11.37;-7.46
2003.519348;-9.83;-6.58
2003.546514;-6.47;-5.57
2003.57368;-7.76;-4.5
2003.600846;-5.95;-3.33
2003.628012;-7.21;-2.04
2003.655178;-1.73;-0.71
2003.682345;0.07;0.48
2003.709511;-1.37;1.38
2003.736677;-0.77;1.96
2003.763843;0.67;2.23
2003.791009;-0.36;2.12
2003.818175;1.93;1.56
2003.845341;-1.35;0.62
2003.872508;-3.91;-0.4
2003.899674;-9.02;-1.17
2003.92684;-2.33;-1.57
2003.954006;-2.27;-1.73
2003.981172;-6.31;-1.75
2004.008316;-6.63;-1.76
2004.035407;-2.01;-1.88
2004.062499;-2.04;-2.3
2004.089591;-4.61;-3
2004.116683;-11.68;-3.71
2004.143775;-7.02;-4.15
2004.170867;-5.48;-4.28
2004.197959;-7.42;-4.27
2004.225051;-7.51;-4.3
2004.252143;-5.92;-4.5
2004.279235;-7.54;-5.03
2004.306327;-5.9;-5.94
2004.333419;-10.28;-7.13
2004.360511;-11.82;-8.28
2004.387603;-15.66;-8.96
2004.414694;-12.1;-8.89
2004.441786;-13.23;-8.03
2004.468878;-10.75;-6.62
2004.49597;-5.05;-5.06
2004.523062;-4.79;-3.69
2004.550154;-5.48;-2.55
2004.577246;-6.31;-1.47
2004.604338;-4.06;-0.28
2004.63143;-0.28;1.04
2004.658522;-0.43;2.33
2004.685614;0.03;3.43
2004.712706;4.58;4.2
2004.739798;1.45;4.56
2004.76689;1.73;4.56
2004.793981;2.82;4.27
2004.821073;0.45;3.79
2004.848165;0.4;3.24
2004.875257;0.31;2.73
2004.902349;-3.36;2.35
2004.929441;0.52;2.05
2004.956533;-1.26;1.68
2004.983625;2.41;1.13
2005.010746;-5.38;0.54
2005.037912;-6.07;0.19
2005.065079;-2.41;0.24
2005.092245;-1.42;0.6
2005.119411;-1.65;1.04
2005.146577;-2.9;1.35
2005.173743;1.36;1.39
2005.200909;0.15;1.14
2005.228075;-5.27;0.7
2005.255242;-3.45;0.21
2005.282408;-0.1;-0.21
2005.309574;-5.8;-0.55
2005.33674;-4.63;-0.76
2005.363906;-3.64;-0.8
2005.391072;-3.5;-0.69
2005.418239;-3.8;-0.47
2005.445405;-3.69;-0.17
2005.472571;-2.51;0.26
2005.499737;-3.66;0.81
2005.526903;-0.36;1.46
2005.554069;-2.09;2.16
2005.581235;1.34;2.88
2005.608402;-0.54;3.68
2005.635568;0.56;4.59
2005.662734;2.49;5.63
2005.6899;3.72;6.66
2005.717066;5.99;7.48
2005.744232;6.27;7.94
2005.771399;5.84;8.09
2005.798565;2.9;8.12
2005.825731;3.92;8.19
2005.852897;7.17;8.24
2005.880063;5.67;8.11
2005.907229;5.69;7.63
2005.934395;3.83;6.8
2005.961562;2.73;5.7
2005.988728;2.1;4.47
2006.015894;-0.95;3.3
2006.04306;-2.17;2.32
2006.070226;-1.91;1.64
2006.097392;-1.91;1.22
2006.124559;-3.16;0.96
2006.151725;-2.15;0.7
2006.178891;0.23;0.34
2006.206057;-6.01;-0.14
2006.233223;-4.01;-0.66
2006.260389;-3.15;-1.13
2006.287555;-5.18;-1.45
2006.314722;-6.46;-1.5
2006.341888;-6.45;-1.19
2006.369054;-3.33;-0.56
2006.39622;-1.52;0.24
2006.423386;-3.12;1.09
2006.450552;-1.75;1.98
2006.477718;-1.07;2.93
2006.504885;1.49;3.84
2006.532051;2.89;4.6
2006.559217;2.08;5.17
2006.586383;2.25;5.75
2006.613549;0.22;6.6
2006.640715;3.14;7.83
2006.667882;6.98;9.25
2006.695048;9.5;10.47
2006.722214;10.86;11.22
2006.74938;6.81;11.53
2006.776546;6.74;11.58
2006.803712;9.37;11.5
2006.830878;9.17;11.17
2006.885211;7.54;9.47
2006.912377;3.21;8.45
2006.939543;6.02;7.51
2006.966709;2.58;6.59
2006.993875;2.6;5.67
2007.021042;1.2;4.92
2007.048208;-0.21;4.14
2007.075374;-0.6;3.78
2007.10254;-1.05;3.76
2007.129706;-0.05;3.95
